Order Date,Category,Sub Category,Sales,Discount,Profit
2015-05-06,Food Grains,Atta & Flour,1398,0.19,265.62
2015-05-07,Fruits & Veggies,Organic Fruits,512,0.19,92.16
2015-05-07,"Eggs, Meat & Fish",Chicken,989,0.22,197.8
2015-05-07,Oil & Masala,Masalas,1195,0.13,454.1
2015-05-07,Beverages,Soft Drinks,815,0.23,293.4
2015-05-08,Oil & Masala,Masalas,828,0.17,256.68
2015-05-09,Snacks,Chocolates,506,0.18,86.02
2015-05-09,Snacks,Cookies,1291,0.24,477.67
2015-05-09,Bakery,Breads & Buns,1904,0.19,171.36
2015-05-09,Fruits & Veggies,Organic Vegetables,968,0.29,280.72
2015-05-09,Oil & Masala,Spices,2357,0.3,707.1
2015-05-09,"Eggs, Meat & Fish",Fish,1343,0.19,120.87
2015-05-10,Fruits & Veggies,Fresh Vegetables,1259,0.33,302.16
2015-05-10,"Eggs, Meat & Fish",Fish,2038,0.23,896.72
2015-05-10,Snacks,Chocolates,1272,0.17,343.44
2015-05-10,"Eggs, Meat & Fish",Mutton,950,0.18,199.5
2015-05-10,Beverages,Health Drinks,1525,0.25,76.25
2015-05-10,Oil & Masala,Edible Oil & Ghee,851,0.25,221.26
2015-05-10,Oil & Masala,Spices,1561,0.21,156.1
2015-05-10,"Eggs, Meat & Fish",Chicken,2442,0.15,634.92
2015-05-11,Snacks,Chocolates,2289,0.16,526.47
2015-05-11,Fruits & Veggies,Fresh Vegetables,898,0.24,44.9
2015-05-11,"Eggs, Meat & Fish",Chicken,2017,0.14,665.61
2015-05-11,Bakery,Breads & Buns,2143,0.28,535.75
2015-05-11,Fruits & Veggies,Fresh Fruits,973,0.2,214.06
2015-05-11,"Eggs, Meat & Fish",Mutton,627,0.35,87.78
2015-05-11,Bakery,Biscuits,653,0.31,143.66
2015-05-11,Fruits & Veggies,Fresh Fruits,1519,0.2,227.85
2015-05-12,Oil & Masala,Spices,905,0.19,108.6
2015-05-12,Food Grains,Atta & Flour,1270,0.28,317.5
2015-05-13,Beverages,Health Drinks,1617,0.19,113.19
2015-05-13,"Eggs, Meat & Fish",Mutton,1705,0.22,119.35
2015-05-13,"Eggs, Meat & Fish",Mutton,1568,0.15,329.28
2015-05-13,Fruits & Veggies,Fresh Fruits,2061,0.15,350.37
2015-05-13,"Eggs, Meat & Fish",Eggs,1024,0.34,133.12
2015-05-13,Fruits & Veggies,Fresh Vegetables,899,0.3,80.91
2015-05-14,Food Grains,Atta & Flour,1000,0.28,420
2015-05-16,Beverages,Health Drinks,582,0.18,197.88
2015-05-16,Beverages,Health Drinks,734,0.32,58.72
2015-05-17,Snacks,Noodles,767,0.11,61.36
2015-05-18,"Eggs, Meat & Fish",Mutton,635,0.14,146.05
2015-05-18,Oil & Masala,Edible Oil & Ghee,1734,0.21,329.46
2015-05-18,Beverages,Soft Drinks,757,0.15,113.55
2015-05-18,Beverages,Health Drinks,1370,0.11,109.6
2015-05-19,Beverages,Soft Drinks,610,0.13,115.9
2015-05-19,Food Grains,Organic Staples,1464,0.14,409.92
2015-05-20,Snacks,Chocolates,1925,0.29,231
2015-05-20,Snacks,Cookies,619,0.15,210.46
2015-05-20,Snacks,Noodles,656,0.33,255.84
2015-05-20,Oil & Masala,Spices,640,0.3,211.2
2015-05-20,Fruits & Veggies,Organic Vegetables,2104,0.23,420.8
2015-05-20,Food Grains,Atta & Flour,508,0.32,203.2
2015-05-20,Fruits & Veggies,Fresh Fruits,2331,0.16,116.55
2015-05-21,Snacks,Cookies,807,0.11,80.7
2015-05-21,Fruits & Veggies,Fresh Vegetables,575,0.34,132.25
2015-05-21,Food Grains,Organic Staples,2016,0.29,645.12
2015-05-21,Beverages,Soft Drinks,593,0.28,41.51
2015-05-21,Beverages,Health Drinks,1064,0.3,308.56
2015-05-21,Bakery,Breads & Buns,511,0.27,81.76
2015-05-21,Beverages,Soft Drinks,1377,0.35,165.24
2015-05-21,Food Grains,Organic Staples,2352,0.11,729.12
2015-05-21,"Eggs, Meat & Fish",Chicken,1220,0.18,146.4
2015-05-21,Bakery,Biscuits,1500,0.33,405
2015-05-22,Oil & Masala,Spices,1798,0.19,179.8
2015-05-22,"Eggs, Meat & Fish",Mutton,983,0.31,275.24
2015-05-23,Oil & Masala,Spices,1426,0.14,470.58
2015-05-23,"Eggs, Meat & Fish",Eggs,1895,0.28,852.75
2015-05-23,Fruits & Veggies,Organic Fruits,580,0.14,168.2
2015-05-23,Oil & Masala,Masalas,573,0.12,143.25
2015-05-23,Oil & Masala,Edible Oil & Ghee,2238,0.28,223.8
2015-05-23,Snacks,Chocolates,1811,0.29,814.95
2015-05-23,Bakery,Biscuits,520,0.34,135.2
2015-05-24,Bakery,Breads & Buns,1505,0.26,617.05
2015-05-25,Food Grains,Rice,592,0.34,100.64
2015-05-25,Bakery,Cakes,939,0.2,84.51
2015-05-25,Bakery,Biscuits,1127,0.31,191.59
2015-05-26,Oil & Masala,Edible Oil & Ghee,2305,0.31,668.45
2015-05-26,Beverages,Health Drinks,2405,0.19,192.4
2015-05-26,"Eggs, Meat & Fish",Fish,2090,0.26,397.1
2015-05-26,Oil & Masala,Masalas,1980,0.31,198
2015-05-26,Snacks,Cookies,720,0.19,64.8
2015-05-26,Fruits & Veggies,Organic Fruits,1546,0.35,401.96
2015-05-26,Fruits & Veggies,Fresh Vegetables,1309,0.34,65.45
2015-05-26,Beverages,Health Drinks,661,0.35,251.18
2015-05-27,Oil & Masala,Spices,637,0.13,267.54
2015-05-27,"Eggs, Meat & Fish",Mutton,516,0.12,196.08
2015-05-27,Fruits & Veggies,Fresh Fruits,2351,0.1,987.42
2015-05-27,"Eggs, Meat & Fish",Eggs,1878,0.18,131.46
2015-05-27,"Eggs, Meat & Fish",Mutton,1841,0.3,644.35
2015-05-28,Fruits & Veggies,Fresh Fruits,901,0.19,90.1
2015-05-28,Beverages,Health Drinks,2444,0.13,586.56
2015-05-28,Oil & Masala,Spices,2115,0.35,148.05
2015-05-30,Snacks,Noodles,2031,0.11,264.03
2015-05-30,Bakery,Biscuits,704,0.22,246.4
2015-05-30,Fruits & Veggies,Fresh Fruits,1862,0.26,614.46
2015-05-30,Oil & Masala,Edible Oil & Ghee,1979,0.18,376.01
2015-05-30,Snacks,Cookies,2207,0.35,220.7
2015-05-30,Beverages,Soft Drinks,1235,0.3,407.55
2015-05-30,Food Grains,Organic Staples,1824,0.12,802.56
2015-05-30,Bakery,Cakes,1239,0.26,346.92
2015-05-31,"Eggs, Meat & Fish",Eggs,2075,0.26,415
2015-05-31,Fruits & Veggies,Organic Vegetables,1597,0.31,702.68
2015-06-01,Bakery,Biscuits,817,0.15,326.8
2015-06-01,"Eggs, Meat & Fish",Fish,2462,0.31,369.3
2015-06-01,Fruits & Veggies,Organic Fruits,962,0.21,288.6
2015-06-01,Beverages,Health Drinks,538,0.19,59.18
2015-06-01,Snacks,Cookies,1556,0.17,482.36
2015-06-01,Fruits & Veggies,Fresh Fruits,2396,0.35,383.36
2015-06-01,Oil & Masala,Spices,1677,0.18,586.95
2015-06-01,Beverages,Health Drinks,815,0.29,171.15
2015-06-01,"Eggs, Meat & Fish",Eggs,2318,0.29,324.52
2015-06-01,Bakery,Breads & Buns,1666,0.34,283.22
2015-06-01,Bakery,Breads & Buns,894,0.28,357.6
2015-06-02,"Eggs, Meat & Fish",Eggs,544,0.3,174.08
2015-06-02,Fruits & Veggies,Fresh Vegetables,1271,0.3,152.52
2015-06-02,Snacks,Noodles,1065,0.18,170.4
2015-06-02,Oil & Masala,Edible Oil & Ghee,1574,0.18,440.72
2015-06-02,Bakery,Breads & Buns,2114,0.23,274.82
2015-06-03,Snacks,Noodles,2491,0.3,323.83
2015-06-03,Oil & Masala,Masalas,799,0.26,263.67
2015-06-03,Food Grains,Dals & Pulses,794,0.22,277.9
2015-06-03,"Eggs, Meat & Fish",Chicken,2368,0.2,663.04
2015-06-03,Food Grains,Atta & Flour,1789,0.32,178.9
2015-06-04,Oil & Masala,Edible Oil & Ghee,1566,0.34,657.72
2015-06-04,Bakery,Breads & Buns,832,0.11,208
2015-06-04,Food Grains,Organic Staples,760,0.21,114
2015-06-04,Bakery,Cakes,2122,0.19,827.58
2015-06-04,Fruits & Veggies,Fresh Fruits,1990,0.27,835.8
2015-06-06,Oil & Masala,Spices,1623,0.35,194.76
2015-06-06,Bakery,Cakes,1885,0.29,188.5
2015-06-06,Oil & Masala,Masalas,1660,0.2,498
2015-06-06,Fruits & Veggies,Fresh Vegetables,959,0.1,57.54
2015-06-06,Fruits & Veggies,Fresh Vegetables,2327,0.21,814.45
2015-06-06,Snacks,Noodles,657,0.28,98.55
2015-06-06,Bakery,Breads & Buns,2493,0.16,722.97
2015-06-06,"Eggs, Meat & Fish",Mutton,1857,0.17,538.53
2015-06-06,Beverages,Health Drinks,908,0.31,108.96
2015-06-07,Oil & Masala,Edible Oil & Ghee,1912,0.29,382.4
2015-06-07,Snacks,Cookies,1857,0.27,501.39
2015-06-08,Oil & Masala,Edible Oil & Ghee,1008,0.29,262.08
2015-06-08,Food Grains,Atta & Flour,1593,0.11,334.53
2015-06-08,Oil & Masala,Spices,2375,0.23,498.75
2015-06-08,Beverages,Soft Drinks,537,0.17,182.58
2015-06-09,Food Grains,Organic Staples,2305,0.26,322.7
2015-06-09,Fruits & Veggies,Fresh Vegetables,826,0.33,346.92
2015-06-09,Fruits & Veggies,Fresh Fruits,1847,0.32,147.76
2015-06-09,Bakery,Biscuits,791,0.23,181.93
2015-06-09,Bakery,Cakes,1795,0.27,484.65
2015-06-09,Snacks,Chocolates,1903,0.13,437.69
2015-06-09,"Eggs, Meat & Fish",Eggs,701,0.1,308.44
2015-06-09,Snacks,Cookies,1637,0.3,572.95
2015-06-09,Snacks,Chocolates,2232,0.1,870.48
2015-06-09,Bakery,Cakes,1917,0.22,843.48
2015-06-09,Food Grains,Atta & Flour,1426,0.18,570.4
2015-06-09,Bakery,Breads & Buns,1263,0.13,88.41
2015-06-09,Bakery,Cakes,697,0.22,132.43
2015-06-09,Bakery,Biscuits,726,0.27,196.02
2015-06-09,Fruits & Veggies,Fresh Fruits,1355,0.19,243.9
2015-06-09,"Eggs, Meat & Fish",Mutton,1813,0.28,290.08
2015-06-10,Food Grains,Rice,829,0.22,157.51
2015-06-13,"Eggs, Meat & Fish",Mutton,674,0.2,289.82
2015-06-14,Fruits & Veggies,Organic Fruits,563,0.33,168.9
2015-06-15,Beverages,Soft Drinks,1008,0.28,302.4
2015-06-15,"Eggs, Meat & Fish",Eggs,1539,0.16,507.87
2015-06-15,Oil & Masala,Spices,2459,0.17,442.62
2015-06-15,Beverages,Health Drinks,2078,0.12,872.76
2015-06-16,Snacks,Chocolates,1872,0.11,299.52
2015-06-16,"Eggs, Meat & Fish",Eggs,2126,0.33,786.62
2015-06-16,Beverages,Health Drinks,2083,0.15,437.43
2015-06-16,"Eggs, Meat & Fish",Eggs,2346,0.12,563.04
2015-06-17,"Eggs, Meat & Fish",Fish,2157,0.15,237.27
2015-06-17,"Eggs, Meat & Fish",Eggs,1990,0.24,179.1
2015-06-17,Snacks,Chocolates,674,0.32,141.54
2015-06-17,"Eggs, Meat & Fish",Fish,1426,0.14,285.2
2015-06-17,"Eggs, Meat & Fish",Fish,2251,0.34,607.77
2015-06-18,"Eggs, Meat & Fish",Eggs,1151,0.22,253.22
2015-06-20,Bakery,Breads & Buns,1866,0.23,205.26
2015-06-20,Snacks,Cookies,560,0.11,95.2
2015-06-20,"Eggs, Meat & Fish",Eggs,1636,0.21,98.16
2015-06-20,Food Grains,Organic Staples,1512,0.23,650.16
2015-06-20,"Eggs, Meat & Fish",Mutton,717,0.1,78.87
2015-06-20,Snacks,Noodles,2372,0.2,1067.4
2015-06-20,Bakery,Biscuits,2017,0.32,201.7
2015-06-20,Snacks,Cookies,637,0.13,31.85
2015-06-20,Beverages,Health Drinks,797,0.19,191.28
2015-06-21,Food Grains,Rice,2427,0.28,461.13
2015-06-21,Food Grains,Organic Staples,2231,0.23,379.27
2015-06-21,"Eggs, Meat & Fish",Chicken,1163,0.25,314.01
2015-06-21,Oil & Masala,Masalas,2101,0.15,735.35
2015-06-21,Bakery,Cakes,1614,0.32,161.4
2015-06-21,"Eggs, Meat & Fish",Fish,1065,0.11,372.75
2015-06-21,Fruits & Veggies,Organic Vegetables,1951,0.27,234.12
2015-06-21,Food Grains,Dals & Pulses,2370,0.32,568.8
2015-06-21,Snacks,Noodles,615,0.15,92.25
2015-06-21,Snacks,Cookies,2073,0.17,124.38
2015-06-21,"Eggs, Meat & Fish",Eggs,741,0.13,74.1
2015-06-21,Bakery,Breads & Buns,2011,0.23,884.84
2015-06-21,Oil & Masala,Spices,1331,0.19,598.95
2015-06-21,Food Grains,Atta & Flour,1874,0.32,787.08
2015-06-21,"Eggs, Meat & Fish",Eggs,1044,0.2,83.52
2015-06-21,Snacks,Noodles,1775,0.27,798.75
2015-06-21,"Eggs, Meat & Fish",Mutton,998,0.29,369.26
2015-06-21,"Eggs, Meat & Fish",Eggs,1944,0.19,855.36
2015-06-22,Fruits & Veggies,Organic Fruits,1621,0.15,470.09
2015-06-22,Snacks,Cookies,2027,0.31,385.13
2015-06-22,"Eggs, Meat & Fish",Chicken,750,0.26,75
2015-06-22,Snacks,Noodles,1728,0.31,501.12
2015-06-22,Bakery,Cakes,1204,0.16,72.24
2015-06-22,Food Grains,Rice,1173,0.32,129.03
2015-06-22,Oil & Masala,Masalas,1465,0.14,424.85
2015-06-23,Food Grains,Atta & Flour,502,0.23,145.58
2015-06-23,Oil & Masala,Spices,1000,0.28,130
2015-06-23,Fruits & Veggies,Fresh Vegetables,2050,0.21,717.5
2015-06-24,Fruits & Veggies,Fresh Vegetables,2032,0.15,731.52
2015-06-25,"Eggs, Meat & Fish",Fish,2072,0.24,890.96
2015-06-25,Oil & Masala,Masalas,617,0.3,67.87
2015-06-25,Bakery,Biscuits,2321,0.11,742.72
2015-06-25,Beverages,Health Drinks,691,0.35,124.38
2015-06-27,Fruits & Veggies,Fresh Vegetables,1624,0.1,422.24
2015-06-27,Beverages,Health Drinks,2179,0.21,784.44
2015-06-27,Snacks,Cookies,2295,0.22,665.55
2015-06-28,Bakery,Breads & Buns,2081,0.21,478.63
2015-06-28,Snacks,Chocolates,2166,0.3,714.78
2015-06-28,Beverages,Soft Drinks,1152,0.3,391.68
2015-06-28,Fruits & Veggies,Fresh Vegetables,1831,0.34,128.17
2015-06-28,Beverages,Health Drinks,2313,0.1,693.9
2015-06-28,Fruits & Veggies,Fresh Fruits,1278,0.11,383.4
2015-06-29,Snacks,Cookies,1026,0.2,379.62
2015-06-29,Beverages,Soft Drinks,870,0.31,95.7
2015-06-30,"Eggs, Meat & Fish",Fish,1009,0.34,100.9
2015-06-30,Oil & Masala,Masalas,1897,0.3,455.28
2015-06-30,"Eggs, Meat & Fish",Fish,916,0.29,210.68
2015-06-30,Oil & Masala,Masalas,2484,0.17,819.72
2015-06-30,Bakery,Cakes,2091,0.19,418.2
2015-06-30,Beverages,Soft Drinks,820,0.22,311.6
2015-06-30,Food Grains,Organic Staples,925,0.13,101.75
2015-06-30,Beverages,Health Drinks,2121,0.15,530.25
2015-07-01,Food Grains,Dals & Pulses,1596,0.34,351.12
2015-07-01,Food Grains,Organic Staples,1685,0.32,707.7
2015-07-01,Snacks,Noodles,2150,0.17,602
2015-07-02,Oil & Masala,Spices,929,0.23,362.31
2015-07-02,Snacks,Cookies,1647,0.29,510.57
2015-07-04,Food Grains,Atta & Flour,2284,0.18,114.2
2015-07-04,Snacks,Noodles,1071,0.19,428.4
2015-07-04,Bakery,Breads & Buns,2011,0.2,784.29
2015-07-04,Beverages,Health Drinks,632,0.35,284.4
2015-07-05,Oil & Masala,Spices,1130,0.34,327.7
2015-07-05,Oil & Masala,Masalas,960,0.19,144
2015-07-05,Bakery,Cakes,2142,0.21,149.94
2015-07-05,Oil & Masala,Masalas,1092,0.13,283.92
2015-07-05,Food Grains,Rice,1848,0.17,332.64
2015-07-05,Food Grains,Dals & Pulses,568,0.2,62.48
2015-07-05,Bakery,Biscuits,1589,0.11,444.92
2015-07-05,Bakery,Breads & Buns,949,0.12,180.31
2015-07-05,"Eggs, Meat & Fish",Eggs,2475,0.31,915.75
2015-07-05,Food Grains,Atta & Flour,1380,0.22,151.8
2015-07-06,"Eggs, Meat & Fish",Fish,2420,0.34,847
2015-07-06,Snacks,Cookies,1645,0.12,493.5
2015-07-07,"Eggs, Meat & Fish",Fish,865,0.11,190.3
2015-07-07,"Eggs, Meat & Fish",Mutton,1801,0.33,342.19
2015-07-08,Fruits & Veggies,Fresh Vegetables,1998,0.16,119.88
2015-07-08,"Eggs, Meat & Fish",Chicken,504,0.18,171.36
2015-07-08,Fruits & Veggies,Organic Fruits,2455,0.28,343.7
2015-07-09,Snacks,Chocolates,1061,0.29,392.57
2015-07-09,"Eggs, Meat & Fish",Eggs,1853,0.28,685.61
2015-07-09,Fruits & Veggies,Organic Fruits,1764,0.15,617.4
2015-07-09,Snacks,Cookies,1883,0.14,357.77
2015-07-09,Food Grains,Organic Staples,2070,0.31,269.1
2015-07-09,Fruits & Veggies,Fresh Fruits,2159,0.1,259.08
2015-07-09,Bakery,Biscuits,1694,0.17,135.52
2015-07-09,Food Grains,Organic Staples,1337,0.32,441.21
2015-07-09,Food Grains,Rice,786,0.35,322.26
2015-07-11,Oil & Masala,Edible Oil & Ghee,1818,0.23,781.74
2015-07-11,Beverages,Soft Drinks,1580,0.14,189.6
2015-07-11,Bakery,Breads & Buns,1653,0.24,380.19
2015-07-11,Bakery,Biscuits,2245,0.32,269.4
2015-07-11,Snacks,Chocolates,1046,0.1,397.48
2015-07-11,"Eggs, Meat & Fish",Fish,1848,0.24,535.92
2015-07-11,Food Grains,Dals & Pulses,754,0.29,294.06
2015-07-11,"Eggs, Meat & Fish",Chicken,1329,0.15,544.89
2015-07-11,"Eggs, Meat & Fish",Chicken,2153,0.25,279.89
2015-07-11,Food Grains,Dals & Pulses,1271,0.26,521.11
2015-07-12,Bakery,Cakes,1179,0.2,106.11
2015-07-12,Food Grains,Atta & Flour,1127,0.29,416.99
2015-07-12,Fruits & Veggies,Fresh Vegetables,571,0.24,148.46
2015-07-12,Bakery,Cakes,2303,0.29,713.93
2015-07-12,Food Grains,Rice,2050,0.14,389.5
2015-07-12,"Eggs, Meat & Fish",Fish,1431,0.2,286.2
2015-07-12,Oil & Masala,Edible Oil & Ghee,895,0.23,116.35
2015-07-12,"Eggs, Meat & Fish",Chicken,2244,0.15,852.72
2015-07-12,Snacks,Chocolates,2113,0.28,253.56
2015-07-12,Fruits & Veggies,Organic Fruits,2156,0.33,668.36
2015-07-12,Food Grains,Rice,971,0.25,223.33
2015-07-12,Bakery,Biscuits,1195,0.26,71.7
2015-07-13,Oil & Masala,Edible Oil & Ghee,947,0.11,255.69
2015-07-14,Snacks,Cookies,2038,0.35,366.84
2015-07-14,Food Grains,Rice,833,0.34,324.87
2015-07-14,Food Grains,Dals & Pulses,1500,0.21,630
2015-07-14,Food Grains,Rice,592,0.32,124.32
2015-07-14,Beverages,Health Drinks,849,0.19,212.25
2015-07-14,Beverages,Health Drinks,931,0.22,400.33
2015-07-14,Food Grains,Atta & Flour,1322,0.28,251.18
2015-07-14,Snacks,Chocolates,2310,0.26,623.7
2015-07-14,Fruits & Veggies,Organic Fruits,1168,0.19,221.92
2015-07-15,Fruits & Veggies,Fresh Vegetables,1911,0.35,286.65
2015-07-15,Food Grains,Atta & Flour,1617,0.25,501.27
2015-07-18,Bakery,Biscuits,1741,0.17,295.97
2015-07-18,Bakery,Breads & Buns,1840,0.14,772.8
2015-07-19,Oil & Masala,Masalas,1178,0.35,141.36
2015-07-19,"Eggs, Meat & Fish",Eggs,552,0.18,71.76
2015-07-19,Beverages,Soft Drinks,1753,0.16,596.02
2015-07-19,"Eggs, Meat & Fish",Eggs,2406,0.15,914.28
2015-07-19,Food Grains,Rice,1074,0.33,64.44
2015-07-20,Fruits & Veggies,Fresh Fruits,1008,0.29,372.96
2015-07-20,Bakery,Cakes,2304,0.33,852.48
2015-07-20,Bakery,Breads & Buns,1393,0.31,139.3
2015-07-20,Oil & Masala,Masalas,1414,0.32,339.36
2015-07-20,Oil & Masala,Masalas,589,0.1,182.59
2015-07-20,Bakery,Cakes,2458,0.13,221.22
2015-07-20,Oil & Masala,Spices,2429,0.19,825.86
2015-07-20,Food Grains,Dals & Pulses,2134,0.32,960.3
2015-07-20,"Eggs, Meat & Fish",Fish,1104,0.25,331.2
2015-07-20,Snacks,Cookies,2001,0.34,100.05
2015-07-20,Snacks,Cookies,1790,0.33,161.1
2015-07-20,Food Grains,Atta & Flour,1368,0.28,574.56
2015-07-20,Fruits & Veggies,Organic Vegetables,823,0.34,189.29
2015-07-20,Oil & Masala,Edible Oil & Ghee,2074,0.17,642.94
2015-07-20,Fruits & Veggies,Fresh Fruits,876,0.3,254.04
2015-07-21,Oil & Masala,Spices,2345,0.11,422.1
2015-07-21,Snacks,Cookies,1341,0.23,187.74
2015-07-21,Beverages,Health Drinks,1237,0.22,556.65
2015-07-21,Beverages,Health Drinks,703,0.21,231.99
2015-07-21,Beverages,Soft Drinks,1892,0.25,832.48
2015-07-21,Bakery,Biscuits,886,0.21,283.52
2015-07-21,Bakery,Breads & Buns,1279,0.3,306.96
2015-07-21,Food Grains,Rice,2144,0.15,128.64
2015-07-22,Bakery,Cakes,673,0.1,195.17
2015-07-22,Food Grains,Atta & Flour,2092,0.23,188.28
2015-07-22,Beverages,Health Drinks,1188,0.18,154.44
2015-07-22,Food Grains,Atta & Flour,1707,0.32,238.98
2015-07-22,Oil & Masala,Edible Oil & Ghee,1878,0.1,319.26
2015-07-22,Oil & Masala,Edible Oil & Ghee,1924,0.25,269.36
2015-07-22,Fruits & Veggies,Fresh Vegetables,2331,0.22,186.48
2015-07-22,"Eggs, Meat & Fish",Eggs,1667,0.26,733.48
2015-07-23,Bakery,Breads & Buns,1665,0.33,216.45
2015-07-23,Beverages,Health Drinks,1309,0.13,78.54
2015-07-23,Oil & Masala,Spices,905,0.32,72.4
2015-07-23,"Eggs, Meat & Fish",Mutton,2271,0.35,295.23
2015-07-23,Snacks,Chocolates,809,0.33,72.81
2015-07-23,Snacks,Chocolates,826,0.18,82.6
2015-07-23,Oil & Masala,Spices,2331,0.25,815.85
2015-07-23,Bakery,Cakes,1917,0.17,383.4
2015-07-23,"Eggs, Meat & Fish",Mutton,2278,0.35,637.84
2015-07-25,Oil & Masala,Edible Oil & Ghee,500,0.11,220
2015-07-25,Food Grains,Rice,559,0.29,156.52
2015-07-25,Fruits & Veggies,Fresh Fruits,2263,0.21,271.56
2015-07-25,Fruits & Veggies,Organic Fruits,705,0.17,282
2015-07-25,Bakery,Breads & Buns,1653,0.13,115.71
2015-07-26,Beverages,Health Drinks,2188,0.1,765.8
2015-07-26,Snacks,Cookies,1660,0.14,730.4
2015-07-26,Food Grains,Organic Staples,1532,0.19,505.56
2015-07-26,Beverages,Health Drinks,2349,0.24,469.8
2015-07-26,Bakery,Cakes,1118,0.16,167.7
2015-07-26,Food Grains,Atta & Flour,2318,0.17,486.78
2015-07-26,Bakery,Biscuits,1904,0.27,95.2
2015-07-26,Beverages,Soft Drinks,1409,0.31,591.78
2015-07-26,Bakery,Cakes,1159,0.16,289.75
2015-07-26,Beverages,Health Drinks,2392,0.35,287.04
2015-07-26,Oil & Masala,Edible Oil & Ghee,934,0.34,149.44
2015-07-26,Fruits & Veggies,Fresh Fruits,1795,0.2,789.8
2015-07-26,Fruits & Veggies,Fresh Fruits,959,0.15,76.72
2015-07-26,Oil & Masala,Edible Oil & Ghee,1026,0.31,348.84
2015-07-26,"Eggs, Meat & Fish",Mutton,2226,0.14,779.1
2015-07-27,Snacks,Chocolates,2050,0.12,676.5
2015-07-27,Fruits & Veggies,Organic Fruits,1131,0.31,260.13
2015-07-27,Snacks,Cookies,2226,0.3,868.14
2015-07-28,Oil & Masala,Edible Oil & Ghee,1894,0.24,473.5
2015-07-28,Bakery,Cakes,1745,0.16,244.3
2015-07-28,Fruits & Veggies,Organic Fruits,1726,0.33,776.7
2015-07-30,Snacks,Cookies,1275,0.3,63.75
2015-08-01,"Eggs, Meat & Fish",Chicken,772,0.27,54.04
2015-08-01,Oil & Masala,Masalas,2003,0.3,781.17
2015-08-01,Snacks,Noodles,1638,0.11,163.8
2015-08-01,Oil & Masala,Masalas,763,0.33,68.67
2015-08-01,Bakery,Breads & Buns,2479,0.26,991.6
2015-08-01,"Eggs, Meat & Fish",Mutton,2337,0.21,537.51
2015-08-02,Snacks,Chocolates,1391,0.35,431.21
2015-08-02,Oil & Masala,Edible Oil & Ghee,746,0.2,59.68
2015-08-02,Fruits & Veggies,Fresh Vegetables,1227,0.33,355.83
2015-08-03,Bakery,Cakes,2421,0.25,484.2
2015-08-03,Food Grains,Organic Staples,2245,0.24,404.1
2015-08-03,Snacks,Noodles,2040,0.23,510
2015-08-03,Food Grains,Organic Staples,1742,0.13,487.76
2015-08-03,Food Grains,Dals & Pulses,1559,0.31,420.93
2015-08-03,Oil & Masala,Spices,2138,0.12,149.66
2015-08-04,Bakery,Breads & Buns,1075,0.14,301
2015-08-04,Food Grains,Organic Staples,691,0.29,200.39
2015-08-04,"Eggs, Meat & Fish",Mutton,1565,0.28,469.5
2015-08-04,Fruits & Veggies,Organic Vegetables,1025,0.19,133.25
2015-08-04,Snacks,Cookies,2158,0.26,258.96
2015-08-04,Beverages,Soft Drinks,2238,0.26,447.6
2015-08-04,Oil & Masala,Spices,1620,0.14,615.6
2015-08-04,"Eggs, Meat & Fish",Chicken,1126,0.24,326.54
2015-08-04,Snacks,Noodles,621,0.1,124.2
2015-08-05,Beverages,Health Drinks,1412,0.11,564.8
2015-08-05,Food Grains,Dals & Pulses,791,0.32,150.29
2015-08-05,Fruits & Veggies,Organic Vegetables,2476,0.33,420.92
2015-08-05,Oil & Masala,Spices,2175,0.23,674.25
2015-08-05,Snacks,Cookies,1558,0.11,233.7
2015-08-05,Snacks,Noodles,2352,0.16,1011.36
2015-08-05,Fruits & Veggies,Organic Fruits,2125,0.32,595
2015-08-05,Beverages,Soft Drinks,2176,0.21,413.44
2015-08-05,"Eggs, Meat & Fish",Eggs,2477,0.12,569.71
2015-08-05,Beverages,Soft Drinks,1473,0.31,176.76
2015-08-05,Oil & Masala,Spices,1334,0.16,293.48
2015-08-05,Fruits & Veggies,Fresh Fruits,1552,0.29,496.64
2015-08-06,"Eggs, Meat & Fish",Chicken,2426,0.22,970.4
2015-08-06,Oil & Masala,Masalas,1356,0.28,352.56
2015-08-08,Snacks,Noodles,1443,0.25,533.91
2015-08-08,Food Grains,Rice,1770,0.19,177
2015-08-08,Beverages,Health Drinks,1298,0.3,272.58
2015-08-08,"Eggs, Meat & Fish",Eggs,1674,0.12,652.86
2015-08-08,Bakery,Cakes,1234,0.35,61.7
2015-08-08,"Eggs, Meat & Fish",Eggs,1835,0.1,605.55
2015-08-08,Beverages,Health Drinks,1021,0.27,224.62
2015-08-08,Bakery,Biscuits,2084,0.27,166.72
2015-08-08,Oil & Masala,Masalas,2215,0.2,110.75
2015-08-08,Oil & Masala,Spices,2138,0.19,598.64
2015-08-08,Food Grains,Atta & Flour,737,0.2,331.65
2015-08-08,Oil & Masala,Spices,1354,0.3,94.78
2015-08-08,Fruits & Veggies,Organic Vegetables,1986,0.28,198.6
2015-08-09,"Eggs, Meat & Fish",Mutton,1835,0.29,660.6
2015-08-09,Snacks,Noodles,2281,0.22,775.54
2015-08-09,Food Grains,Rice,1423,0.15,270.37
2015-08-09,Oil & Masala,Spices,1305,0.1,587.25
2015-08-09,Fruits & Veggies,Fresh Vegetables,2199,0.13,615.72
